F1,F2,F3,F4,F5,F6,F7,F8,F9,F10,F11,F12,F13,F14,F15,F16,F17,F18,F19,F20,F21,F22,F23,F24,F25,F26,F27,F28,F29,F30,F31,F32,F33,F34,F35,F36,F37,F38,F39,F40,F41,F42,F43,F44,F45,F46,F47,F48,F49,F50,F51,F52,F53,F54,F55,F56,F57,F58,F59,F60,F61,F62,F63,F64,F65,F66,F67,F68,F69,F70,F71,F72,F73,F74,F75,F76,F77,F78,F79
0.3529411764705882,8.008059711696838e-07,0.0028653295128939827,0.004750593824228029,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01374567893499993,2.034937490182892e-06,7.545598392900555e-07,4.939735593610601e-07,1.5699141649430318e-07,4.0040298224478874e-07,2.0031527398399817e-06,0.0,5.044836297899854e-07,7.535587991726553e-06,4.0071488871863704e-07,2.003159288235772e-06,0.0,6.677198184764723e-07,0.5,0.0,0.0,0.0,0.0,0.9999983175260658,0.0047370914258645196,0.006872833818707515,0.010309278350515464,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.08333333333333333,0.0,0.0,0.0,0.9999983175260658,0.0,0.0,0.0,0.0,0.0,0.0,0.0028653295128939827,0.0,0.004750593824228029,0.0,0.0891265869140625,1.52587890625e-05,0.0,0.999998633695245,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
0.3529411764705882,0.17260194022273717,0.008595988538681949,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.855084347990924e-08,0.4408971530127138,0.33218908528614727,0.21746801282098915,1.5699141649430318e-07,0.1726019471246674,0.2878334066895286,0.28783336811493077,0.2174680210454595,1.5699141649430318e-07,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9999983269358753,0.0,4.589663995904543e-08,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9999983269358753,0.0,0.0,0.0,0.0,0.0,0.0,0.008595988538681949,0.0,0.0,0.0,0.0891265869140625,0.0,0.0,0.999998633695245,1.3186554672378732e-07,0.0,9.213529441464789e-08,1.3186554672378732e-07,0.2174680210454595,0.0,0.2174680210454595,0.2174680210454595,1.0
0.3529411764705882,0.2138946159028421,0.014326647564469915,0.004750593824228029,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.81097838515677e-08,0.23416104996649895,0.17398127815617856,0.13663049053056367,0.0,0.21389462246032,0.2140161876998632,0.16922217522248292,0.1366304996046425,1.5699141649430318e-07,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9999983363456848,0.0047370914258645196,5.9456082856275836e-08,3.8999245052614245e-08,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9999983363456848,0.0,0.0,0.0,0.0,0.0,0.0,0.014326647564469915,0.0,0.004750593824228029,0.0,0.0891265869140625,1.52587890625e-05,0.0,0.999998633695245,6.922941202998834e-06,1.646221029360797e-05,9.58207061912338e-06,1.3186554672378732e-07,0.134746610589948,0.007603503059751846,0.1366304996046425,0.1328627215752535,1.0
1.0,0.0009059367800723038,0.008595988538681949,0.0,0.020634686346863468,0.0,0.119533527696793,0.1924198250728863,0.1346532534246575,0.019263984667986275,0.0,0.0,0.0,0.0,4.3724368387424285e-06,1.2251130760973586e-05,0.0023141287830113866,0.0017435549989171005,0.0011414152445474435,0.0,0.0009059451142440217,0.0015107666677609815,0.0015107459277285936,0.0011414257426267038,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9999983156441039,0.0,1.2258476467741589e-05,0.0,0.22418478260869565,0.10542857142857144,0.1506351183063512,0.015078477621549756,0.0002273604873835767,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1793275217932752,0.1346532534246575,0.0,0.9999983156441039,0.0,0.0,0.0,0.0,0.0,0.0,0.008595988538681949,0.020634686346863468,0.0,0.0,0.0,0.0,0.031914893617021274,0.9999986224034701,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
0.3529411764705882,0.14396927287468472,0.008595988538681949,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.1366506948582636e-08,0.36775740843231436,0.27708045762942224,0.18139157879971846,7.37859657523225e-06,0.1439692800154609,0.2400851729416354,0.2400831480950189,0.18139158740335487,7.37859657523225e-06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9999983269358753,0.0,5.871230333357756e-08,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9999983269358753,0.0,0.0,0.0,0.0,0.0,0.0,0.008595988538681949,0.0,0.0,0.0,0.0891265869140625,0.0,0.0,0.999998633695245,6.725142882913153e-06,0.0,4.698900015147042e-06,6.725142882913153e-06,0.18139158740335487,0.0,0.18139158740335487,0.18139158740335487,1.0
0.3529411764705882,0.2986099359700571,0.014326647564469915,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.998219814293686e-08,0.45766438589949404,0.27397814337702586,0.20275423260981587,1.5699141649430318e-07,0.29860994182086276,0.29877965431148024,0.2373950719366797,0.20275424098892916,1.5699141649430318e-07,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9999983363456848,0.0,3.732799468501659e-08,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9999983363456848,0.0,0.0,0.0,0.0,0.0,0.0,0.014326647564469915,0.0,0.0,0.0,0.0891265869140625,0.0,0.0,0.999998633695245,1.3186554672378732e-07,0.0,9.213529441464789e-08,1.3186554672378732e-07,0.1881152506305152,0.05908395192799022,0.20275424098892916,0.17347626027210122,1.0
1.0,1.6683457732701745e-08,0.0028653295128939827,0.0,0.011247232472324724,0.0,0.12342079689018465,0.22215743440233235,0.1467893835616438,0.0,0.0,0.0,0.0,0.0,0.08627717391304349,0.22222220208695118,1.598118447787611e-07,0.0,2.1020151462172772e-08,4.7097424948290957e-07,2.5025186390299296e-08,1.2519704623999886e-07,0.0,3.153022686187409e-08,4.7097424948290957e-07,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9999983231719515,0.0,0.22222220780034874,0.0,0.25883152173913043,0.10885714285714286,0.16606475716064759,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.23723536737235368,0.1467893835616438,0.0,0.9999983231719515,0.0,0.0,0.0,0.0,0.0,0.0,0.0028653295128939827,0.011247232472324724,0.0,0.0,0.0,0.0,0.010638297872340425,0.9999986449870198,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
1.0,0.0009010902356009539,0.008595988538681949,0.0,0.02122509225092251,0.0,0.12601230968577906,0.1924198250728863,0.1385059931506849,0.02914295116438949,0.0,0.0,0.0,0.0,4.521732288091627e-06,1.231716251365225e-05,0.002301748692102526,0.001734203273193868,0.0011352983804719513,1.5699141649430318e-07,0.0009010985698131004,0.0015026845028870443,0.001502642895955932,0.0011353088786155003,1.5699141649430318e-07,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9999983071752754,0.0,1.2324508219935199e-05,0.0,0.22418478260869565,0.11114285714285715,0.15412204234122043,0.022811030247985524,0.0005203431009745105,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.18347862183478622,0.1385059931506849,0.0,0.9999983071752754,0.0,0.0,0.0,0.0,0.0,0.0,0.008595988538681949,0.02122509225092251,0.0,0.0,0.0,0.0,0.031914893617021274,0.9999986139346391,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
0.3529411764705882,8.842232598331925e-07,0.008595988538681949,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01246103362441997,2.2480199498879067e-06,8.352951437964116e-07,5.570340137475784e-07,1.5699141649430318e-07,8.925649812540083e-07,1.488453771964431e-06,7.237619333635362e-07,5.675440835137335e-07,1.5699141649430318e-07,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9999983269358753,0.0,0.01246104087868051,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9999983269358753,0.0,0.0,0.0,0.0,0.0,0.0,0.008595988538681949,0.0,0.0,0.0,0.0891265869140625,0.0,0.0,0.999998633695245,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
0.3529411764705882,0.35024388629269265,0.014326647564469915,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.1745624435224584e-08,0.5368011402724283,0.32399094137711487,0.24859349699784417,1.5699141649430318e-07,0.3502438917127819,0.35044294993175373,0.2807298855559085,0.24859350489518334,1.5699141649430318e-07,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9999983363456848,0.0,2.9091421037808504e-08,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9999983363456848,0.0,0.0,0.0,0.0,0.0,0.0,0.014326647564469915,0.0,0.0,0.0,0.0891265869140625,0.0,0.0,0.999998633695245,1.3186554672378732e-07,0.0,9.213529441464789e-08,1.3186554672378732e-07,0.22064308336022337,0.11280978550474008,0.24859350489518334,0.1926926618252634,1.0
0.3529411764705882,0.11961053201995149,0.008595988538681949,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.709946424691145e-08,0.30553505021613114,0.23020081073683116,0.15070151655032663,1.5699141649430318e-07,0.11961053936392166,0.1994641983744416,0.19946312998241347,0.1507015254765179,1.5699141649430318e-07,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9999983269358753,0.0,7.444526051633529e-08,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9999983269358753,0.0,0.0,0.0,0.0,0.0,0.0,0.008595988538681949,0.0,0.0,0.0,0.0891265869140625,0.0,0.0,0.999998633695245,1.3186554672378732e-07,0.0,9.213529441464789e-08,1.3186554672378732e-07,0.1507015254765179,0.0,0.1507015254765179,0.1507015254765179,1.0
0.3529411764705882,0.09262397973774039,0.008595988538681949,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.419197739868344e-08,0.23660016835432063,0.17826378270993098,0.11670061228443086,1.5699141649430318e-07,0.09262398730682507,0.1544610489731895,0.15446102013288304,0.11670062156797423,1.5699141649430318e-07,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9999983269358753,0.0,1.0153777346909115e-07,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9999983269358753,0.0,0.0,0.0,0.0,0.0,0.0,0.008595988538681949,0.0,0.0,0.0,0.0891265869140625,0.0,0.0,0.999998633695245,1.3186554672378732e-07,0.0,9.213529441464789e-08,1.3186554672378732e-07,0.11670062156797423,0.0,0.11670062156797423,0.11670062156797423,1.0
1.0,0.0009097072415198944,0.008595988538681949,0.0,0.02122509225092251,0.0,0.12601230968577906,0.1924198250728863,0.1385059931506849,0.02914295116438949,0.0,0.0,0.0,0.0,4.478901545596041e-06,1.2200246696154476e-05,0.0023237601101900535,0.0017507875351935836,0.0011461552887021636,1.5699141649430318e-07,0.0009097155756601601,0.0015170543416388128,0.0015170127359070752,0.0011461657867316054,1.5699141649430318e-07,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9999983156441039,0.0,1.2207592403296265e-05,0.0,0.22418478260869565,0.11114285714285715,0.15412204234122043,0.022811030247985524,0.0005203431009745105,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.18347862183478622,0.1385059931506849,0.0,0.9999983156441039,0.0,0.0,0.0,0.0,0.0,0.0,0.008595988538681949,0.02122509225092251,0.0,0.0,0.0,0.0,0.031914893617021274,0.9999986224034701,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
1.0,0.0008960685148234108,0.008595988538681949,0.0,0.02122509225092251,0.0,0.12601230968577906,0.1924198250728863,0.1385059931506849,0.02914295116438949,0.0,0.0,0.0,0.0,4.547072611095798e-06,1.238633443099633e-05,0.002288921128028284,0.0017233826932273562,0.0011284668312467451,1.5699141649430318e-07,0.0008960768490774469,0.0014943102115718796,0.0014932671394525684,0.0011284773294620942,1.5699141649430318e-07,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9999983156441039,0.0,1.2393680136771155e-05,0.0,0.22418478260869565,0.11114285714285715,0.15412204234122043,0.022811030247985524,0.0005203431009745105,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.18347862183478622,0.1385059931506849,0.0,0.9999983156441039,0.0,0.0,0.0,0.0,0.0,0.0,0.008595988538681949,0.02122509225092251,0.0,0.0,0.0,0.0,0.031914893617021274,0.9999986224034701,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
1.0,0.0009077886438806337,0.008595988538681949,0.0,0.020634686346863468,0.0,0.119533527696793,0.1924198250728863,0.1346532534246575,0.019263984667986275,0.0,0.0,0.0,0.0,4.3635172700897076e-06,1.2226086210860654e-05,0.002318859213616838,0.001747095008320462,0.0011437379712840136,1.5699141649430318e-07,0.0009077969780369038,0.0015138548615682347,0.0015138132555694538,0.0011437484693388618,1.5699141649430318e-07,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9999983156441039,0.0,1.2233431917812628e-05,0.0,0.22418478260869565,0.10542857142857144,0.1506351183063512,0.015078477621549756,0.0002273604873835767,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1793275217932752,0.1346532534246575,0.0,0.9999983156441039,0.0,0.0,0.0,0.0,0.0,0.0,0.008595988538681949,0.020634686346863468,0.0,0.0,0.0,0.0,0.031914893617021274,0.9999986224034701,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
0.3529411764705882,0.26647154028171655,0.014326647564469915,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.672057285336053e-08,0.4084074859405263,0.24367823367572475,0.1754404165782025,1.5699141649430318e-07,0.26647154640061205,0.26662299330001055,0.21114097314414643,0.17544042524438605,1.5699141649430318e-07,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9999983363456848,0.0,4.406636934594152e-08,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9999983363456848,0.0,0.0,0.0,0.0,0.0,0.0,0.014326647564469915,0.0,0.0,0.0,0.0891265869140625,0.0,0.0,0.999998633695245,1.3186554672378732e-07,0.0,9.213529441464789e-08,1.3186554672378732e-07,0.16786901931766612,0.030558704722727034,0.17544042524438605,0.1602976133909462,1.0
0.3529411764705882,0.17517282769243106,0.008595988538681949,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.7605117260526026e-08,0.4474642691878385,0.3371370311599681,0.2207071866310828,1.5699141649430318e-07,0.17517283457291563,0.2921206543409711,0.29212063699038293,0.2207071948215092,1.5699141649430318e-07,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9999983269358753,0.0,4.495091374660933e-08,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9999983269358753,0.0,0.0,0.0,0.0,0.0,0.0,0.008595988538681949,0.0,0.0,0.0,0.0891265869140625,0.0,0.0,0.999998633695245,1.3186554672378732e-07,0.0,9.213529441464789e-08,1.3186554672378732e-07,0.2207071948215092,0.0,0.2207071948215092,0.2207071948215092,1.0
0.3529411764705882,0.35132897838362753,0.020057306590257878,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.742740942143886e-08,0.3846172810492759,0.21254999733436922,0.1768680211849074,1.5699141649430318e-07,0.3513289837946653,0.2510918990833907,0.18416915044897259,0.17686802983608677,1.5699141649430318e-07,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9999983457554943,0.0,4.477320590882757e-08,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9999983457554943,0.0,0.0,0.0,0.0,0.0,0.0,0.020057306590257878,0.0,0.0,0.0,0.0891265869140625,0.0,0.0,0.999998633695245,4.219697495161194e-06,6.077641333162058e-06,4.514629426317746e-06,1.3186554672378732e-07,0.1475507764700231,0.0755431097543145,0.17686802983608677,0.12540704209119227,1.0
